date,state,cases_new,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly
2023-08-02,Melaka,7,2,0,2,3,1,0,5,1
2023-08-02,Negeri Sembilan,3,2,0,0,1,2,0,1,0
2023-08-02,Pahang,1,0,0,0,1,0,0,1,0
2023-08-02,Perak,4,2,0,1,1,0,0,1,3
2023-08-02,Perlis,1,0,0,0,1,0,0,0,1
2023-08-02,Pulau Pinang,2,0,0,1,1,0,0,1,1
2023-08-02,Sabah,1,0,0,0,1,0,0,1,0
2023-08-02,Sarawak,5,0,0,0,5,0,0,3,2
2023-08-02,Selangor,42,7,0,5,30,2,2,30,8
2023-08-02,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-02,W.P. Kuala Lumpur,33,4,0,3,26,3,1,27,2
2023-08-02,W.P. Labuan,1,0,0,0,1,0,0,1,0
2023-08-02,W.P. Putrajaya,2,0,0,1,1,0,0,2,0
2023-08-03,Johor,0,0,0,0,0,0,0,0,0
2023-08-03,Kedah,3,0,0,1,2,0,0,2,1
2023-08-03,Kelantan,4,0,0,2,2,0,0,4,0
2023-08-03,Melaka,14,0,0,4,10,2,2,10,0
2023-08-03,Negeri Sembilan,3,0,0,0,3,0,0,3,0
2023-08-03,Pahang,4,1,0,0,3,1,0,3,0
2023-08-03,Perak,6,3,0,0,3,3,0,2,1
2023-08-03,Perlis,0,0,0,0,0,0,0,0,0
2023-08-03,Pulau Pinang,3,0,0,0,3,0,0,2,1
2023-08-03,Sabah,3,0,0,0,3,0,0,2,1
2023-08-03,Sarawak,3,0,0,0,3,0,0,1,2
2023-08-03,Selangor,25,5,0,4,16,1,2,20,2
2023-08-03,Terengganu,4,0,0,0,4,0,0,3,1
2023-08-03,W.P. Kuala Lumpur,31,4,0,1,26,1,0,28,2
2023-08-03,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-03,W.P. Putrajaya,1,0,0,0,1,0,0,1,0
2023-08-04,Johor,0,0,0,0,0,0,0,0,0
2023-08-04,Kedah,1,0,0,0,1,0,0,1,0
2023-08-04,Kelantan,3,0,0,2,1,0,2,1,0
2023-08-04,Melaka,7,1,0,1,5,0,0,5,2
2023-08-04,Negeri Sembilan,3,2,0,1,0,0,0,1,2
2023-08-04,Pahang,1,1,0,0,0,0,0,0,1
2023-08-04,Perak,2,1,0,0,1,1,0,1,0
2023-08-04,Perlis,2,0,0,1,1,0,0,2,0
2023-08-04,Pulau Pinang,5,1,0,1,3,1,0,1,3
2023-08-04,Sabah,3,0,0,1,2,0,0,3,0
2023-08-04,Sarawak,2,0,0,0,2,0,0,2,0
2023-08-04,Selangor,46,11,0,5,30,5,1,36,4
2023-08-04,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-04,W.P. Kuala Lumpur,51,5,0,2,44,4,0,45,2
2023-08-04,W.P. Labuan,1,0,0,0,1,0,0,1,0
2023-08-04,W.P. Putrajaya,2,0,0,0,2,0,0,2,0
2023-08-05,Johor,3,0,0,0,3,0,0,1,2
2023-08-05,Kedah,2,0,0,1,1,0,0,2,0
2023-08-05,Kelantan,0,0,0,0,0,0,0,0,0
2023-08-05,Melaka,7,1,0,0,6,0,0,7,0
2023-08-05,Negeri Sembilan,7,2,0,1,4,2,0,5,0
2023-08-05,Pahang,3,0,0,1,2,0,0,3,0
2023-08-05,Perak,4,1,0,1,2,0,0,4,0
2023-08-05,Perlis,0,0,0,0,0,0,0,0,0
2023-08-05,Pulau Pinang,10,1,0,3,6,0,1,8,1
2023-08-05,Sabah,5,1,0,4,0,0,3,2,0
2023-08-05,Sarawak,3,0,0,0,3,0,0,3,0
2023-08-05,Selangor,37,4,0,7,26,1,2,29,5
2023-08-05,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-05,W.P. Kuala Lumpur,23,2,0,1,20,1,0,19,3
2023-08-05,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-05,W.P. Putrajaya,1,0,0,0,1,0,0,1,0
2023-08-06,Johor,1,0,0,0,1,0,0,0,1
2023-08-06,Kedah,2,1,0,1,0,1,0,1,0
2023-08-06,Kelantan,1,1,0,0,0,0,0,1,0
2023-08-06,Melaka,12,1,0,1,10,1,0,10,1
2023-08-06,Negeri Sembilan,5,0,0,2,3,0,0,5,0
2023-08-06,Pahang,2,1,0,0,1,0,0,1,1
2023-08-06,Perak,2,0,0,0,2,0,0,2,0
2023-08-06,Perlis,0,0,0,0,0,0,0,0,0
2023-08-06,Pulau Pinang,2,1,0,0,1,0,0,1,1
2023-08-06,Sabah,5,0,0,4,1,1,1,3,0
2023-08-06,Sarawak,0,0,0,0,0,0,0,0,0
2023-08-06,Selangor,26,2,0,4,20,0,2,23,1
2023-08-06,Terengganu,2,0,0,1,1,0,0,2,0
2023-08-06,W.P. Kuala Lumpur,12,2,0,0,10,2,0,8,2
2023-08-06,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-06,W.P. Putrajaya,1,0,0,1,0,0,0,1,0
2023-08-07,Johor,3,0,0,3,0,0,1,1,1
2023-08-07,Kedah,3,0,0,2,1,0,1,2,0
2023-08-07,Kelantan,5,3,0,1,1,1,1,2,1
2023-08-07,Melaka,3,0,0,0,3,0,0,3,0
2023-08-07,Negeri Sembilan,3,0,0,1,2,0,0,3,0
2023-08-07,Pahang,0,0,0,0,0,0,0,0,0
2023-08-07,Perak,0,0,0,0,0,0,0,0,0
2023-08-07,Perlis,0,0,0,0,0,0,0,0,0
2023-08-07,Pulau Pinang,4,0,0,2,2,1,0,0,3
2023-08-07,Sabah,5,0,0,3,2,1,0,2,2
2023-08-07,Sarawak,1,0,0,0,1,0,0,1,0
2023-08-07,Selangor,19,4,0,1,14,1,1,14,3
2023-08-07,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-07,W.P. Kuala Lumpur,11,1,0,3,7,1,1,7,2
2023-08-07,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-07,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
2023-08-08,Johor,1,0,0,0,1,0,0,0,1
2023-08-08,Kedah,1,0,0,0,1,0,0,1,0
2023-08-08,Kelantan,5,2,0,2,1,1,0,3,1
2023-08-08,Melaka,9,3,1,1,4,1,0,8,0
2023-08-08,Negeri Sembilan,5,0,0,2,3,0,0,5,0
2023-08-08,Pahang,4,1,0,2,1,0,1,1,2
2023-08-08,Perak,0,0,0,0,0,0,0,0,0
2023-08-08,Perlis,0,0,0,0,0,0,0,0,0
2023-08-08,Pulau Pinang,2,0,0,0,2,0,0,2,0
2023-08-08,Sabah,5,0,0,3,2,0,0,4,1
2023-08-08,Sarawak,2,0,0,1,1,0,0,2,0
2023-08-08,Selangor,14,4,0,2,8,3,3,6,2
2023-08-08,Terengganu,2,0,0,1,1,0,0,2,0
2023-08-08,W.P. Kuala Lumpur,17,1,0,0,16,0,0,15,2
2023-08-08,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-08,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
2023-08-09,Johor,1,0,0,1,0,0,0,1,0
2023-08-09,Kedah,1,0,0,1,0,0,0,1,0
2023-08-09,Kelantan,2,0,0,1,1,0,0,2,0
2023-08-09,Melaka,10,2,0,2,6,2,1,4,3
2023-08-09,Negeri Sembilan,2,0,0,0,2,0,0,2,0
2023-08-09,Pahang,3,1,0,1,1,0,1,1,1
2023-08-09,Perak,2,1,0,1,0,0,0,0,2
2023-08-09,Perlis,0,0,0,0,0,0,0,0,0
2023-08-09,Pulau Pinang,2,0,0,0,2,0,0,2,0
2023-08-09,Sabah,7,0,0,3,4,0,1,4,2
2023-08-09,Sarawak,2,1,0,0,1,0,0,1,1
2023-08-09,Selangor,36,9,0,6,21,4,2,24,6
2023-08-09,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-09,W.P. Kuala Lumpur,29,1,0,4,24,2,1,24,2
2023-08-09,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-09,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
2023-08-10,Johor,0,0,0,0,0,0,0,0,0
2023-08-10,Kedah,1,0,0,0,1,0,0,1,0
2023-08-10,Kelantan,9,2,0,4,3,2,3,4,0
2023-08-10,Melaka,13,2,0,2,9,1,0,7,5
2023-08-10,Negeri Sembilan,5,0,0,0,5,0,0,4,1
2023-08-10,Pahang,0,0,0,0,0,0,0,0,0
2023-08-10,Perak,2,1,0,0,1,1,0,1,0
2023-08-10,Perlis,0,0,0,0,0,0,0,0,0
2023-08-10,Pulau Pinang,3,0,0,0,3,0,0,3,0
2023-08-10,Sabah,6,0,0,5,1,0,1,4,1
2023-08-10,Sarawak,3,0,0,0,3,0,0,2,1
2023-08-10,Selangor,38,5,0,7,26,3,3,28,4
2023-08-10,Terengganu,4,0,0,0,4,0,0,4,0
2023-08-10,W.P. Kuala Lumpur,23,2,0,7,14,1,1,20,1
2023-08-10,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-10,W.P. Putrajaya,2,0,0,1,1,1,1,0,0
2023-08-11,Johor,1,0,0,0,1,0,0,0,1
2023-08-11,Kedah,3,0,0,2,1,0,0,2,1
2023-08-11,Kelantan,6,0,0,4,2,0,2,2,2
2023-08-11,Melaka,5,1,0,1,3,0,0,3,2
2023-08-11,Negeri Sembilan,5,2,0,1,2,1,0,3,1
2023-08-11,Pahang,2,0,0,0,2,0,0,2,0
2023-08-11,Perak,4,0,0,2,2,0,0,1,3
2023-08-11,Perlis,0,0,0,0,0,0,0,0,0
2023-08-11,Pulau Pinang,5,1,0,2,2,1,0,4,0
2023-08-11,Sabah,6,2,0,3,1,1,2,3,0
2023-08-11,Sarawak,3,0,0,1,2,0,0,3,0
2023-08-11,Selangor,37,4,0,8,25,6,2,27,2
2023-08-11,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-11,W.P. Kuala Lumpur,29,2,0,5,22,0,2,24,3
2023-08-11,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-11,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
2023-08-12,Johor,0,0,0,0,0,0,0,0,0
2023-08-12,Kedah,1,0,0,0,1,0,0,1,0
2023-08-12,Kelantan,2,1,0,0,1,0,0,2,0
2023-08-12,Melaka,10,1,0,2,7,0,0,10,0
2023-08-12,Negeri Sembilan,1,0,0,0,1,0,0,1,0
2023-08-12,Pahang,3,0,0,0,3,0,0,1,2
2023-08-12,Perak,2,0,0,1,1,1,0,0,1
2023-08-12,Perlis,0,0,0,0,0,0,0,0,0
2023-08-12,Pulau Pinang,6,0,0,0,6,0,0,6,0
2023-08-12,Sabah,5,3,0,0,2,1,0,3,1
2023-08-12,Sarawak,1,0,0,1,0,0,0,0,1
2023-08-12,Selangor,11,0,0,0,11,0,0,9,2
2023-08-12,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-12,W.P. Kuala Lumpur,28,7,0,2,19,4,1,18,5
2023-08-12,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-12,W.P. Putrajaya,3,0,0,1,2,0,1,2,0
2023-08-13,Johor,0,0,0,0,0,0,0,0,0
2023-08-13,Kedah,0,0,0,0,0,0,0,0,0
2023-08-13,Kelantan,0,0,0,0,0,0,0,0,0
2023-08-13,Melaka,5,1,0,0,4,0,0,5,0
2023-08-13,Negeri Sembilan,6,1,0,0,5,1,0,4,1
2023-08-13,Pahang,1,0,0,0,1,0,0,1,0
2023-08-13,Perak,3,2,0,0,1,1,0,2,0
2023-08-13,Perlis,1,0,0,0,1,0,0,0,1
2023-08-13,Pulau Pinang,3,0,0,0,3,0,0,3,0
2023-08-13,Sabah,4,0,1,2,1,0,1,2,1
2023-08-13,Sarawak,2,1,0,0,1,0,0,2,0
2023-08-13,Selangor,33,3,0,6,24,2,2,27,2
2023-08-13,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-13,W.P. Kuala Lumpur,14,2,0,0,12,1,0,11,2
2023-08-13,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-13,W.P. Putrajaya,5,0,0,2,3,0,1,4,0
2023-08-14,Johor,0,0,0,0,0,0,0,0,0
2023-08-14,Kedah,1,0,0,0,1,0,0,1,0
2023-08-14,Kelantan,2,1,0,1,0,1,0,0,1
2023-08-14,Melaka,13,2,0,0,11,1,0,12,0
2023-08-14,Negeri Sembilan,5,2,1,0,2,3,0,1,1
2023-08-14,Pahang,0,0,0,0,0,0,0,0,0
2023-08-14,Perak,0,0,0,0,0,0,0,0,0
2023-08-14,Perlis,1,0,0,0,1,0,0,1,0
2023-08-14,Pulau Pinang,2,0,0,0,2,0,0,2,0
2023-08-14,Sabah,3,0,0,2,1,0,1,1,1
2023-08-14,Sarawak,1,1,0,0,0,0,0,0,1
2023-08-14,Selangor,30,6,0,6,18,4,1,21,4
2023-08-14,Terengganu,6,1,0,5,0,1,1,3,1
2023-08-14,W.P. Kuala Lumpur,10,1,0,2,7,0,0,7,3
2023-08-14,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-14,W.P. Putrajaya,1,0,0,0,1,0,0,1,0
2023-08-15,Johor,0,0,0,0,0,0,0,0,0
2023-08-15,Kedah,1,0,0,0,1,0,0,0,1
2023-08-15,Kelantan,6,3,0,2,1,2,0,3,1
2023-08-15,Melaka,15,3,0,5,7,0,1,12,2
2023-08-15,Negeri Sembilan,3,1,0,0,2,0,0,2,1
2023-08-15,Pahang,0,0,0,0,0,0,0,0,0
2023-08-15,Perak,6,1,0,1,4,1,0,4,1
2023-08-15,Perlis,0,0,0,0,0,0,0,0,0
2023-08-15,Pulau Pinang,4,0,0,0,4,0,0,3,1
2023-08-15,Sabah,0,0,0,0,0,0,0,0,0
2023-08-15,Sarawak,3,0,0,1,2,0,1,2,0
2023-08-15,Selangor,22,1,0,5,16,1,2,18,1
2023-08-15,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-15,W.P. Kuala Lumpur,45,4,1,6,34,5,1,34,5
2023-08-15,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-15,W.P. Putrajaya,1,0,0,0,1,0,0,1,0
2023-08-16,Johor,1,0,0,0,1,0,0,1,0
2023-08-16,Kedah,1,0,0,0,1,0,0,1,0
2023-08-16,Kelantan,4,0,0,3,1,0,0,3,1
2023-08-16,Melaka,27,1,0,5,21,0,3,23,1
2023-08-16,Negeri Sembilan,5,1,0,1,3,1,0,2,2
2023-08-16,Pahang,1,0,0,0,1,0,0,0,1
2023-08-16,Perak,6,0,0,4,2,0,1,4,1
2023-08-16,Perlis,0,0,0,0,0,0,0,0,0
2023-08-16,Pulau Pinang,7,1,0,1,5,0,1,6,0
2023-08-16,Sabah,2,0,0,1,1,0,0,2,0
2023-08-16,Sarawak,2,0,0,1,1,0,1,0,1
2023-08-16,Selangor,45,11,0,5,29,8,1,30,6
2023-08-16,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-16,W.P. Kuala Lumpur,26,2,0,5,19,2,3,19,2
2023-08-16,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-16,W.P. Putrajaya,4,0,0,1,3,0,0,3,1
2023-08-17,Johor,1,0,0,0,1,0,0,1,0
2023-08-17,Kedah,5,1,0,1,3,0,0,4,1
2023-08-17,Kelantan,5,1,0,2,2,1,0,2,2
2023-08-17,Melaka,18,1,0,3,14,0,1,15,2
2023-08-17,Negeri Sembilan,4,0,0,2,2,2,0,2,0
2023-08-17,Pahang,1,1,0,0,0,0,0,0,1
2023-08-17,Perak,1,0,0,0,1,0,0,1,0
2023-08-17,Perlis,0,0,0,0,0,0,0,0,0
2023-08-17,Pulau Pinang,3,0,0,0,3,0,0,2,1
2023-08-17,Sabah,1,0,0,0,1,0,0,1,0
2023-08-17,Sarawak,0,0,0,0,0,0,0,0,0
2023-08-17,Selangor,19,2,0,4,13,1,0,17,1
2023-08-17,Terengganu,2,0,0,0,2,0,0,2,0
2023-08-17,W.P. Kuala Lumpur,29,4,0,5,20,3,1,23,2
2023-08-17,W.P. Labuan,1,0,0,0,1,0,0,1,0
2023-08-17,W.P. Putrajaya,4,0,0,1,3,0,0,4,0
2023-08-18,Johor,1,0,0,0,1,0,0,1,0
2023-08-18,Kedah,3,0,0,2,1,0,0,3,0
2023-08-18,Kelantan,4,1,0,0,3,0,0,3,1
2023-08-18,Melaka,9,0,0,2,7,1,0,7,1
2023-08-18,Negeri Sembilan,5,0,0,1,4,1,0,4,0
2023-08-18,Pahang,2,0,0,0,2,0,0,2,0
2023-08-18,Perak,2,0,0,0,2,0,0,2,0
2023-08-18,Perlis,1,0,0,1,0,0,0,1,0
2023-08-18,Pulau Pinang,8,5,0,2,1,1,2,4,1
2023-08-18,Sabah,3,0,0,1,2,0,0,3,0
2023-08-18,Sarawak,0,0,0,0,0,0,0,0,0
2023-08-18,Selangor,35,6,0,2,27,3,0,26,6
2023-08-18,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-18,W.P. Kuala Lumpur,37,7,0,8,22,6,2,27,2
2023-08-18,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-18,W.P. Putrajaya,3,0,0,1,2,0,0,3,0
2023-08-19,Johor,1,1,0,0,0,0,0,0,1
2023-08-19,Kedah,2,0,0,1,1,0,1,0,1
2023-08-19,Kelantan,2,0,0,2,0,0,0,1,1
2023-08-19,Melaka,6,1,0,1,4,1,0,5,0
2023-08-19,Negeri Sembilan,1,0,0,1,0,0,0,1,0
2023-08-19,Pahang,1,0,0,1,0,0,0,1,0
2023-08-19,Perak,0,0,0,0,0,0,0,0,0
2023-08-19,Perlis,1,1,0,0,0,0,0,1,0
2023-08-19,Pulau Pinang,3,0,0,0,3,0,0,2,1
2023-08-19,Sabah,4,2,0,2,0,1,0,2,1
2023-08-19,Sarawak,0,0,0,0,0,0,0,0,0
2023-08-19,Selangor,56,9,1,7,39,7,2,37,10
2023-08-19,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-19,W.P. Kuala Lumpur,35,4,0,7,24,2,1,32,0
2023-08-19,W.P. Labuan,1,0,0,0,1,0,0,1,0
2023-08-19,W.P. Putrajaya,1,0,0,1,0,0,1,0,0
2023-08-20,Johor,0,0,0,0,0,0,0,0,0
2023-08-20,Kedah,6,1,0,0,5,1,0,3,2
2023-08-20,Kelantan,1,0,0,0,1,0,0,1,0
2023-08-20,Melaka,3,0,0,1,2,1,0,2,0
2023-08-20,Negeri Sembilan,1,1,0,0,0,0,0,1,0
2023-08-20,Pahang,0,0,0,0,0,0,0,0,0
2023-08-20,Perak,2,1,0,0,1,1,0,0,1
2023-08-20,Perlis,1,0,0,0,1,0,0,1,0
2023-08-20,Pulau Pinang,3,2,0,0,1,0,0,1,2
2023-08-20,Sabah,1,1,0,0,0,1,0,0,0
2023-08-20,Sarawak,0,0,0,0,0,0,0,0,0
2023-08-20,Selangor,33,8,0,4,21,6,2,22,3
2023-08-20,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-20,W.P. Kuala Lumpur,19,3,0,4,12,2,3,12,2
2023-08-20,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-20,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
2023-08-21,Johor,0,0,0,0,0,0,0,0,0
2023-08-21,Kedah,4,0,0,1,3,0,0,2,2
2023-08-21,Kelantan,1,1,0,0,0,0,0,1,0
2023-08-21,Melaka,9,0,0,2,7,0,0,9,0
2023-08-21,Negeri Sembilan,3,0,0,0,3,0,0,2,1
2023-08-21,Pahang,0,0,0,0,0,0,0,0,0
2023-08-21,Perak,0,0,0,0,0,0,0,0,0
2023-08-21,Perlis,0,0,0,0,0,0,0,0,0
2023-08-21,Pulau Pinang,2,1,0,1,0,0,0,2,0
2023-08-21,Sabah,2,0,0,0,2,0,0,2,0
2023-08-21,Sarawak,1,0,0,1,0,1,0,0,0
2023-08-21,Selangor,21,6,0,2,13,2,3,14,2
2023-08-21,Terengganu,7,2,0,4,1,0,0,5,2
2023-08-21,W.P. Kuala Lumpur,20,7,0,3,10,2,1,14,3
2023-08-21,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-21,W.P. Putrajaya,2,0,0,1,1,1,0,1,0
2023-08-22,Johor,0,0,0,0,0,0,0,0,0
2023-08-22,Kedah,6,2,0,1,3,0,0,3,3
2023-08-22,Kelantan,3,0,0,1,2,0,0,3,0
2023-08-22,Melaka,6,3,0,1,2,1,0,4,1
2023-08-22,Negeri Sembilan,2,0,0,1,1,0,0,2,0
2023-08-22,Pahang,1,0,0,1,0,0,0,0,1
2023-08-22,Perak,1,0,0,0,1,0,0,1,0
2023-08-22,Perlis,1,0,0,0,1,0,0,0,1
2023-08-22,Pulau Pinang,6,0,0,1,5,0,0,4,2
2023-08-22,Sabah,0,0,0,0,0,0,0,0,0
2023-08-22,Sarawak,1,0,0,0,1,0,0,0,1
2023-08-22,Selangor,38,6,0,10,22,6,2,26,4
2023-08-22,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-22,W.P. Kuala Lumpur,36,4,0,5,27,4,2,26,4
2023-08-22,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-22,W.P. Putrajaya,4,0,0,2,2,0,0,3,1
2023-08-23,Johor,0,0,0,0,0,0,0,0,0
2023-08-23,Kedah,1,0,0,0,1,0,0,1,0
2023-08-23,Kelantan,3,0,0,3,0,1,0,2,0
2023-08-23,Melaka,10,1,0,1,8,1,0,8,1
2023-08-23,Negeri Sembilan,4,0,0,2,2,0,0,3,1
2023-08-23,Pahang,3,2,0,0,1,2,0,1,0
2023-08-23,Perak,5,2,0,0,3,0,0,3,2
2023-08-23,Perlis,0,0,0,0,0,0,0,0,0
2023-08-23,Pulau Pinang,7,1,0,0,6,0,0,5,2
2023-08-23,Sabah,3,0,0,1,2,0,0,1,2
2023-08-23,Sarawak,1,0,0,0,1,0,0,0,1
2023-08-23,Selangor,61,9,0,7,45,6,1,44,10
2023-08-23,Terengganu,3,1,0,1,1,1,0,1,1
2023-08-23,W.P. Kuala Lumpur,33,2,0,6,25,1,2,26,4
2023-08-23,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-23,W.P. Putrajaya,2,0,0,0,2,0,0,2,0
2023-08-24,Johor,2,0,0,0,2,0,0,1,1
2023-08-24,Kedah,5,0,0,0,5,0,0,5,0
2023-08-24,Kelantan,1,0,0,1,0,0,0,1,0
2023-08-24,Melaka,2,0,0,0,2,0,0,1,1
2023-08-24,Negeri Sembilan,6,0,0,2,4,1,0,4,1
2023-08-24,Pahang,1,0,0,1,0,0,1,0,0
2023-08-24,Perak,2,0,0,0,2,0,0,1,1
2023-08-24,Perlis,0,0,0,0,0,0,0,0,0
2023-08-24,Pulau Pinang,7,0,0,0,7,0,0,7,0
2023-08-24,Sabah,1,0,0,1,0,0,0,1,0
2023-08-24,Sarawak,4,0,0,0,4,0,0,4,0
2023-08-24,Selangor,37,9,1,2,25,6,0,23,8
2023-08-24,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-24,W.P. Kuala Lumpur,37,8,1,2,26,5,1,29,2
2023-08-24,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-24,W.P. Putrajaya,2,0,0,2,0,0,0,2,0
2023-08-25,Johor,0,0,0,0,0,0,0,0,0
2023-08-25,Kedah,4,3,0,1,0,2,0,1,1
2023-08-25,Kelantan,5,2,0,2,1,0,0,3,2
2023-08-25,Melaka,2,0,0,0,2,0,0,2,0
2023-08-25,Negeri Sembilan,2,0,0,1,1,0,0,2,0
2023-08-25,Pahang,3,2,0,1,0,1,0,1,1
2023-08-25,Perak,6,2,0,1,3,1,0,3,2
2023-08-25,Perlis,0,0,0,0,0,0,0,0,0
2023-08-25,Pulau Pinang,2,0,0,0,2,0,0,2,0
2023-08-25,Sabah,1,0,0,0,1,0,0,1,0
2023-08-25,Sarawak,1,0,0,0,1,0,0,1,0
2023-08-25,Selangor,50,9,0,11,30,6,4,32,8
2023-08-25,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-25,W.P. Kuala Lumpur,37,3,0,7,27,1,3,30,3
2023-08-25,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-25,W.P. Putrajaya,3,0,0,0,3,0,0,2,1
2023-08-26,Johor,0,0,0,0,0,0,0,0,0
2023-08-26,Kedah,3,0,0,2,1,1,0,2,0
2023-08-26,Kelantan,3,0,0,3,0,0,0,3,0
2023-08-26,Melaka,5,0,0,1,4,1,0,4,0
2023-08-26,Negeri Sembilan,1,0,0,0,1,0,0,1,0
2023-08-26,Pahang,0,0,0,0,0,0,0,0,0
2023-08-26,Perak,3,0,0,1,2,1,0,2,0
2023-08-26,Perlis,0,0,0,0,0,0,0,0,0
2023-08-26,Pulau Pinang,8,0,0,3,5,0,0,8,0
2023-08-26,Sabah,1,0,0,1,0,0,0,0,1
2023-08-26,Sarawak,0,0,0,0,0,0,0,0,0
2023-08-26,Selangor,35,3,0,6,26,1,3,29,2
2023-08-26,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-26,W.P. Kuala Lumpur,28,6,0,3,19,5,1,20,2
2023-08-26,W.P. Labuan,1,0,0,0,1,0,0,1,0
2023-08-26,W.P. Putrajaya,2,0,0,1,1,0,0,2,0
2023-08-27,Johor,0,0,0,0,0,0,0,0,0
2023-08-27,Kedah,3,1,0,0,2,1,0,2,0
2023-08-27,Kelantan,2,0,0,1,1,0,0,1,1
2023-08-27,Melaka,6,0,0,0,6,0,0,6,0
2023-08-27,Negeri Sembilan,5,1,0,0,4,0,0,2,3
2023-08-27,Pahang,0,0,0,0,0,0,0,0,0
2023-08-27,Perak,1,1,0,0,0,0,0,1,0
2023-08-27,Perlis,0,0,0,0,0,0,0,0,0
2023-08-27,Pulau Pinang,4,1,0,0,3,1,0,2,1
2023-08-27,Sabah,0,0,0,0,0,0,0,0,0
2023-08-27,Sarawak,0,0,0,0,0,0,0,0,0
2023-08-27,Selangor,26,7,0,6,13,4,2,19,1
2023-08-27,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-27,W.P. Kuala Lumpur,22,7,0,1,14,3,0,15,4
2023-08-27,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-27,W.P. Putrajaya,4,0,0,1,3,0,0,4,0
2023-08-28,Johor,1,0,1,0,0,0,0,0,1
2023-08-28,Kedah,0,0,0,0,0,0,0,0,0
2023-08-28,Kelantan,2,0,0,2,0,0,0,2,0
2023-08-28,Melaka,5,0,0,1,4,0,0,5,0
2023-08-28,Negeri Sembilan,3,0,0,0,3,0,0,2,1
2023-08-28,Pahang,1,1,0,0,0,0,0,1,0
2023-08-28,Perak,2,0,0,1,1,0,0,1,1
2023-08-28,Perlis,0,0,0,0,0,0,0,0,0
2023-08-28,Pulau Pinang,4,0,0,1,3,0,0,3,1
2023-08-28,Sabah,1,0,0,1,0,0,0,1,0
2023-08-28,Sarawak,0,0,0,0,0,0,0,0,0
2023-08-28,Selangor,35,9,0,5,21,3,0,27,5
2023-08-28,Terengganu,0,0,0,0,0,0,0,0,0
2023-08-28,W.P. Kuala Lumpur,12,4,0,2,6,1,0,10,1
2023-08-28,W.P. Labuan,0,0,0,0,0,0,0,0,0
2023-08-28,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
2023-08-29,Johor,1,1,0,0,0,1,0,0,0
2023-08-29,Kedah,3,2,0,0,1,1,0,0,2
2023-08-29,Kelantan,3,0,0,2,1,0,0,3,0
2023-08-29,Melaka,7,1,0,1,5,0,0,5,2
2023-08-29,Negeri Sembilan,3,1,0,1,1,0,1,0,2
2023-08-29,Pahang,0,0,0,0,0,0,0,0,0
2023-08-29,Perak,4,0,0,0,4,0,0,4,0
2023-08-29,Perlis,1,0,0,1,0,0,0,1,0
2023-08-29,Pulau Pinang,3,0,0,0,3,0,0,1,2
